"contrast","iso1","iso2","iso1.mean.ratio","iso2.mean.ratio","Condition1(x=1)","Condition2(x=2)","before.interval","after.interval","x.value","y.value","before.prob","after.prob","before.diff","after.diff","before.pval","after.pval","before.FDR","after.FDR","before.t.points","after.t.points","prob","diff","cor","numeric.coordinates"
"SETI_ps.P-SETI_ps.mock","AT3G22260_ID75","AT3G22260_s1",0.00583996083901321,0.0115135809691934,"SETI_ps.mock","SETI_ps.P","[1,1.6635]","(1.6635,2]",1.66347153200441,0.408388401352093,0.666666666666667,1,-1.213533,0.615532666666667,0.211026881281792,0.00231602050971685,0.211026881281792,0.0046320410194337,1,1,0.666666666666667,1.82906566666667,-0.669119477222543,NA
"SETI_ps.P-SETI_ps.mock","AT3G12520.2","AT3G12520_P1",0.080298022068054,0.919701977931946,"SETI_ps.mock","SETI_ps.P","[1,1.9413]","(1.9413,2]",1.94130904138352,0.380590071612183,1,0.666666666666667,-4.50765633333333,0.281054,0.0240582790471285,0.480479802702294,0.048116558094257,0.480479802702294,1,1,0.666666666666667,4.78871033333333,-0.705291538105107,NA
"SETI_ps.P-SETI_ps.mock","AT3G11470_P1","AT3G11470_P4",0.450673226888856,0.0460749549302547,"SETI_ps.mock","SETI_ps.P","[1,1.9072]","(1.9072,2]",1.9072468574288,0.313465583450795,1,0.666666666666667,3.37956833333333,-0.345513,0.0132412858645487,0.201665483591221,0.0264825717290974,0.201665483591221,1,1,0.666666666666667,3.72508133333333,-0.666136311774168,NA
"SETI_ps.P-SETI_ps.mock","AT3G11470.2","AT3G11470_P4",0.38112595485251,0.0460749549302547,"SETI_ps.mock","SETI_ps.P","[1,1.9151]","(1.9151,2]",1.9151052531233,0.316180761322389,1,0.666666666666667,2.769448,-0.256923,0.0390077416716308,0.184795600775269,0.0780154833432616,0.184795600775269,1,1,0.666666666666667,3.026371,-0.595093180624745,NA
"SETI_ps.P-SETI_ps.mock","AT3G01980_P4","AT3G01980_P6",0.175964660240705,0.057510078028213,"SETI_ps.mock","SETI_ps.P","[1,1.8252]","(1.8252,2]",1.82522356498608,0.774584108692676,1,0.666666666666667,3.785051,-0.801646666666667,0.0253063710432899,0.218627689223505,0.0506127420865799,0.218627689223505,1,1,0.666666666666667,4.58669766666667,-0.0339934936444976,NA
"SETI_ps.P-SETI_ps.mock","AT3G01980_P1","AT3G01980_P6",0.357352002495878,0.057510078028213,"SETI_ps.mock","SETI_ps.P","[1,1.9124]","(1.9124,2]",1.91243743808344,0.788088392016945,1,0.666666666666667,8.35348366666667,-0.801646666666667,0.00903285088324862,0.218627689223505,0.0180657017664972,0.218627689223505,1,1,0.666666666666667,9.15513033333333,-0.155902929971472,NA
"SETI_ps.P-SETI_ps.mock","AT3G01980_ID4","AT3G01980_P4",0.0185206544736524,0.175964660240705,"SETI_ps.mock","SETI_ps.P","[1,1.9048]","(1.9048,2]",1.90477093604289,0.42204156195875,1,0.666666666666667,-4.43185666666667,0.466462333333333,0.0276258659357006,0.251264328672521,0.0552517318714012,0.251264328672521,1,1,0.666666666666667,4.898319,-0.590950371857131,NA
"SETI_ps.P-SETI_ps.mock","AT3G01980_ID4","AT3G01980_P1",0.0185206544736524,0.357352002495878,"SETI_ps.mock","SETI_ps.P","[1,1.9507]","(1.9507,2]",1.95072625228189,0.443477986000666,1,0.666666666666667,-9.00028933333333,0.466462333333333,0.00627820563813268,0.251264328672521,0.0125564112762654,0.251264328672521,1,1,0.666666666666667,9.46675166666667,-0.616314235930326,NA
"SETI_ps.P-SETI_ps.mock","AT2G37840_JS6","AT2G37840_c2",0.0881502796208721,0.0436190154913492,"SETI_ps.mock","SETI_ps.P","[1,1.6847]","(1.6847,2]",1.68465810891609,0.560323283459452,1,0.666666666666667,1.54892166666667,-0.713407,0.0594064226778091,0.299800602243245,0.118812845355618,0.299800602243245,1,1,0.666666666666667,2.26232866666667,-0.704501075675554,NA
"SETI_ps.P-SETI_ps.mock","AT2G37840_JS33","AT2G37840_JS37",0.0456246016196269,0.111289270546816,"SETI_ps.mock","SETI_ps.P","[1,1.2612]","(1.2612,2]",1.26123857964033,0.545481044888041,0.666666666666667,1,0.674006333333333,-1.906035,0.201786146615887,0.0734689414278344,0.201786146615887,0.146937882855669,1,1,0.666666666666667,2.58004133333333,-0.49713478707109,NA
"SETI_ps.P-SETI_ps.mock","AT2G37840_JS27","AT2G37840_JS37",0.0721927683633565,0.111289270546816,"SETI_ps.mock","SETI_ps.P","[1,1.2705]","(1.2705,2]",1.27050230036238,0.564824221787763,0.666666666666667,1,0.432304333333333,-1.16584966666667,0.303954163233721,0.135285530841685,0.303954163233721,0.270571061683371,1,1,0.666666666666667,1.598154,0.541575000689011,NA
"SETI_ps.P-SETI_ps.mock","AT2G37840_JS25","AT2G37840_JS37",0.0537914370218525,0.111289270546816,"SETI_ps.mock","SETI_ps.P","[1,1.2182]","(1.2182,2]",1.2182193262855,0.455654391785725,0.666666666666667,1,0.417727,-1.496526,0.300766572048337,0.0381697902138964,0.300766572048337,0.0763395804277927,1,1,0.666666666666667,1.914253,0.431418403712941,NA
"SETI_ps.P-SETI_ps.mock","AT2G37840_JS24","AT2G37840_JS37",0.0200534806385939,0.111289270546816,"SETI_ps.mock","SETI_ps.P","[1,1.1207]","(1.1207,2]",1.12069538827978,0.252018850365307,0.666666666666667,1,0.272349666666667,-1.98415466666667,0.335877311215089,0.0742812152889929,0.335877311215089,0.148562430577986,1,1,0.666666666666667,2.25650433333333,-0.433981276323057,NA
"SETI_ps.P-SETI_ps.mock","AT2G37840_JS12","AT2G37840_JS37",0.0164938135407701,0.111289270546816,"SETI_ps.mock","SETI_ps.P","[1,1.1291]","(1.1291,2]",1.12907665876545,0.269519420871809,0.666666666666667,1,0.309464,-2.088057,0.282959958699223,0.0506416301221761,0.282959958699223,0.101283260244352,1,1,0.666666666666667,2.397521,-0.532773149686578,NA
"SETI_ps.P-SETI_ps.mock","AT2G37840_JC10","AT2G37840_JS37",0.0162276433082952,0.111289270546816,"SETI_ps.mock","SETI_ps.P","[1,1.0694]","(1.0694,2]",1.06938775970072,0.144885597357399,0.666666666666667,1,0.143701333333333,-1.92728833333333,0.200946994861724,0.030334618840854,0.200946994861724,0.060669237681708,1,1,0.666666666666667,2.07098966666667,0.400159415618732,NA
"SETI_ps.P-SETI_ps.mock","AT2G35840.3","AT2G35840_JC2",0.399125088377896,0.403037475656925,"SETI_ps.mock","SETI_ps.P","[1,1.5121]","(1.5121,2]",1.51212430316912,12.9529233504356,1,0.666666666666667,-5.42978,5.172685,0.28029369031072,0.193738799735676,0.28029369031072,0.28029369031072,1,1,0.666666666666667,10.602465,0.931534260005058,NA
"SETI_ps.P-SETI_ps.mock","AT2G23470.1","AT2G23470_ID27",0.572127421993351,0.0402335095241336,"SETI_ps.mock","SETI_ps.P","[1,1.9343]","(1.9343,2]",1.93429771977054,0.248551222390557,1,0.666666666666667,3.78299233333333,-0.26603,0.00991777479588112,0.198457960527492,0.0198355495917622,0.198457960527492,1,1,0.666666666666667,4.04902233333333,-0.674494891994149,NA
"SETI_ps.P-SETI_ps.mock","AT2G23470.1","AT2G23470_ID22",0.572127421993351,0.119141630684926,"SETI_ps.mock","SETI_ps.P","[1,1.9106]","(1.9106,2]",1.91055124508241,0.338383954079449,1,0.666666666666667,3.32150033333333,-0.326290333333333,0.0569935032453342,0.288784197628576,0.113987006490668,0.288784197628576,1,1,0.666666666666667,3.64779066666667,-0.0370117058442649,NA
"SETI_ps.P-SETI_ps.mock","AT2G22530_JC3","AT2G22530_P1",0.113457154150732,0.622030410682134,"SETI_ps.mock","SETI_ps.P","[1,1.9107]","(1.9107,2]",1.91074340852735,0.498951079942845,1,0.666666666666667,-2.72256966666667,0.266823,0.00678023769792368,0.551582909023802,0.0135604753958474,0.551582909023802,1,1,0.666666666666667,2.98939266666667,-0.978352109590888,NA
"SETI_ps.P-SETI_ps.mock","AT2G22530_JC20","AT2G22530_P1",0.15316475234801,0.622030410682134,"SETI_ps.mock","SETI_ps.P","[1,1.9122]","(1.9122,2]",1.91220819960299,0.495374730522182,1,0.666666666666667,-2.50510433333333,0.241093666666667,0.00772626860785935,0.675599592858048,0.0154525372157187,0.675599592858048,1,1,0.666666666666667,2.746198,-0.597517057588706,NA
"SETI_ps.P-SETI_ps.mock","AT2G20950_P4","AT2G20950_P7",0.145539523682777,0.0371506507246127,"SETI_ps.mock","SETI_ps.P","[1,1.9748]","(1.9748,2]",1.97482481501217,1.13181060322173,1,0.666666666666667,3.47719166666667,-0.0897996666666666,0.0125539190876625,0.951916004136052,0.025107838175325,0.951916004136052,1,1,0.666666666666667,3.56699133333333,-0.930190051102097,NA
"SETI_ps.P-SETI_ps.mock","AT2G20950_P12","AT2G20950_P5",0.0815699603553391,0.0272390108710706,"SETI_ps.mock","SETI_ps.P","[1,1.2463]","(1.2463,2]",1.24629835915048,0.641610630354619,0.666666666666667,1,-0.824207,2.52216933333333,0.27730155210589,0.162370780246698,0.27730155210589,0.27730155210589,1,1,0.666666666666667,3.34637633333333,-0.448567385698374,NA
"SETI_ps.P-SETI_ps.mock","AT2G20950_P12","AT2G20950_P4",0.0815699603553391,0.145539523682777,"SETI_ps.mock","SETI_ps.P","[1,1.704]","(1.704,2]",1.70395537825411,1.78350928574902,1,0.666666666666667,-3.45011933333333,1.450929,0.0117223933913999,0.221911428950463,0.0234447867827998,0.221911428950463,1,1,0.666666666666667,4.90104833333333,-0.361337784252318,NA
"SETI_ps.P-SETI_ps.mock","AT2G20950_ID40","AT2G20950_P5",0.146727034305359,0.0272390108710706,"SETI_ps.mock","SETI_ps.P","[1,1.0871]","(1.0871,2]",1.08706927049879,0.7771590627893,0.666666666666667,1,-0.393697666666667,4.12796266666667,0.718983086895242,0.023437668006747,0.718983086895242,0.046875336013494,1,1,0.666666666666667,4.52166033333333,-0.700613583555407,NA
"SETI_ps.P-SETI_ps.mock","AT2G20950_ID22","AT2G20950_P12",0.0196761434537406,0.0815699603553391,"SETI_ps.mock","SETI_ps.P","[1,1.1339]","(1.1339,2]",1.13394590508334,0.361280359269059,0.666666666666667,1,0.353901333333333,-2.28822,0.305509379682219,0.196115375470566,0.305509379682219,0.305509379682219,1,1,0.666666666666667,2.64212133333333,-0.176354480210544,NA
"SETI_ps.P-SETI_ps.mock","AT2G20950_ID14","AT2G20950_P5",0.0907457162898391,0.0272390108710706,"SETI_ps.mock","SETI_ps.P","[1,1.1327]","(1.1327,2]",1.13270233687966,0.73831257646264,0.666666666666667,1,-0.358534333333333,2.34325933333333,0.742540795197709,0.0848936933761289,0.742540795197709,0.169787386752258,1,1,0.666666666666667,2.70179366666667,-0.675055839916126,NA
"SETI_ps.P-SETI_ps.mock","AT2G20950_ID14","AT2G20950_ID40",0.0907457162898391,0.146727034305359,"SETI_ps.mock","SETI_ps.P","[1,1.0193]","(1.0193,2]",1.0193219283464,0.528500505352651,0.666666666666667,1,0.0351633333333333,-1.78470333333333,0.334618244566643,0.00808430656571787,0.334618244566643,0.0161686131314357,1,1,0.666666666666667,1.81986666666667,0.938081418967868,NA
"SETI_ps.P-SETI_ps.mock","AT2G20950.2","AT2G20950_P12",0.0185076074882594,0.0815699603553391,"SETI_ps.mock","SETI_ps.P","[1,1.1794]","(1.1794,2]",1.17938220717267,0.474648340303236,0.666666666666667,1,0.551331333333333,-2.52216933333333,0.315985734756691,0.162370780246698,0.315985734756691,0.315985734756691,1,1,0.666666666666667,3.07350066666667,-0.441020590382734,NA
"SETI_ps.P-SETI_ps.mock","AT2G20724_s1","AT2G20724_s2",0.079350529340383,0.920649470659617,"SETI_ps.mock","SETI_ps.P","[1,1.9576]","(1.9576,2]",1.95756835628795,2.51658922743378,1,0.666666666666667,-29.155928,1.29195366666667,0.0179149731231799,0.688338901268875,0.0358299462463598,0.688338901268875,1,1,0.666666666666667,30.4478816666667,-0.674123714937321,NA
"SETI_ps.P-SETI_ps.mock","AT2G17800_P2","AT2G17800_c1",0.0758976361135276,0.0383719259958981,"SETI_ps.mock","SETI_ps.P","[1,1.9063]","(1.9063,2]",1.90634411984367,0.407736744916767,1,0.666666666666667,1.90366766666667,-0.196713,0.289848426816674,0.200232440153207,0.289848426816674,0.289848426816674,1,1,0.666666666666667,2.10038066666667,0.674467829635914,NA
"SETI_ps.P-SETI_ps.mock","AT2G13800_P3","AT2G13800_c3",0.106914631800651,0.0272364999441225,"SETI_ps.mock","SETI_ps.P","[1,1.8415]","(1.8415,2]",1.8414642283517,0.712694126503229,1,0.666666666666667,4.12798733333333,-0.777732,0.0712792821971358,0.246473881560695,0.142558564394272,0.246473881560695,1,1,0.666666666666667,4.90571933333333,-0.438993031590496,NA
"SETI_ps.P-SETI_ps.mock","AT2G13800_P2","AT2G13800_P3",0.0194783756910828,0.106914631800651,"SETI_ps.mock","SETI_ps.P","[1,1.8549]","(1.8549,2]",1.8548880789258,0.652347497097458,1,0.666666666666667,-4.42810766666667,0.751643666666667,0.0388348210666608,0.227750419873799,0.0776696421333215,0.227750419873799,1,1,0.666666666666667,5.17975133333333,-0.514441443785063,NA
"SETI_ps.P-SETI_ps.mock","AT2G13800_P1","AT2G13800_c3",0.655063885932633,0.0272364999441225,"SETI_ps.mock","SETI_ps.P","[1,1.0135]","(1.0135,2]",1.01354382712892,0.373047233185195,0.666666666666667,1,-0.367491,26.765977,0.316205895229419,0.060565941095606,0.316205895229419,0.121131882191212,1,1,0.666666666666667,27.133468,0.253624313615312,NA
"SETI_ps.P-SETI_ps.mock","AT2G13800_ID9","AT2G13800_P1",0.0357910673256727,0.655063885932633,"SETI_ps.mock","SETI_ps.P","[1,1.0095]","(1.0095,2]",1.00953171373408,0.262538749362691,0.666666666666667,1,0.253017666666667,-26.2918066666667,0.347979405459351,0.0563751394628553,0.347979405459351,0.112750278925711,1,1,0.666666666666667,26.5448243333333,0.922203925255856,NA
"SETI_ps.P-SETI_ps.mock","AT2G13800_ID6","AT2G13800_P3",0.00977410481920908,0.106914631800651,"SETI_ps.mock","SETI_ps.P","[1,1.9162]","(1.9162,2]",1.91623780407315,0.376551136941565,1,0.666666666666667,-4.49547833333333,0.410975333333333,0.0432363275358212,0.346082848749704,0.0864726550716425,0.346082848749704,1,1,0.666666666666667,4.90645366666667,-0.479083801948023,NA
"SETI_ps.P-SETI_ps.mock","AT2G05755_JS4","AT2G05755_c1",0.0420332169621261,0.0755520716919916,"SETI_ps.mock","SETI_ps.P","[1,1.6425]","(1.6425,2]",1.64252996745393,0.445217367338407,1,0.666666666666667,-1.24546766666667,0.692913,0.00119119874771239,0.367248076775904,0.00238239749542478,0.367248076775904,1,1,0.666666666666667,1.93838066666667,-0.499103176703379,NA
"SETI_ps.P-SETI_ps.mock","AT2G01940_ID1","AT2G01940_P1",0.278840829642466,0.721159170357534,"SETI_ps.mock","SETI_ps.P","[1,1.7531]","(1.7531,2]",1.75307581420408,0.602981779826697,1,0.666666666666667,-1.88974033333333,0.619622333333333,0.0155140459125393,0.442048828188731,0.0310280918250785,0.442048828188731,1,1,0.666666666666667,2.50936266666667,-0.717635798082149,NA
"SETI_ps.P-SETI_ps.mock","AT1G80170_P1","AT1G80170_c3",0.92423600309615,0.0757639969038499,"SETI_ps.mock","SETI_ps.P","[1,1.9242]","(1.9242,2]",1.92423600309615,0.155812018503297,1,0.666666666666667,2.05654433333333,-0.168584666666667,0.0121232380461984,0.204222203958709,0.0242464760923968,0.204222203958709,1,1,0.666666666666667,2.225129,-0.664478482672044,NA
"SETI_ps.P-SETI_ps.mock","AT1G80000_P4","AT1G80000_s1",0.0522586333978586,0.00253022694779062,"SETI_ps.mock","SETI_ps.P","[1,1.0262]","(1.0262,2]",1.02622701507174,0.112388009055495,0.666666666666667,1,-0.062785,2.33112066666667,0.628514618999818,0.0319891743849492,0.628514618999818,0.0639783487698983,1,1,0.666666666666667,2.39390566666667,-0.685009465837194,NA
"SETI_ps.P-SETI_ps.mock","AT1G80000_ID14","AT1G80000_P4",0.0242485910323691,0.0522586333978586,"SETI_ps.mock","SETI_ps.P","[1,1.3113]","(1.3113,2]",1.31125212766576,0.761815067866567,0.666666666666667,1,1.053457,-2.33112066666667,0.226822421598548,0.0319891743849492,0.226822421598548,0.0639783487698983,1,1,0.666666666666667,3.38457766666667,-0.688379734130624,NA
"SETI_ps.P-SETI_ps.mock","AT1G80000_ID14","AT1G80000_ID23",0.0242485910323691,0.0348691865835367,"SETI_ps.mock","SETI_ps.P","[1,1.3658]","(1.3658,2]",1.36575293446279,0.701532433978859,0.666666666666667,1,0.659940333333333,-1.14439333333333,0.577969935131037,0.0273731650310509,0.577969935131037,0.0547463300621018,1,1,0.666666666666667,1.80433366666667,-0.934504113793594,NA
"SETI_ps.P-SETI_ps.mock","AT1G78000_JS1","AT1G78000_s1",0.87388767425517,0.0159376182577667,"SETI_ps.mock","SETI_ps.P","[1,1.0066]","(1.0066,2]",1.00661039376675,0.154642176704884,0.666666666666667,1,-0.087749,13.1866493333333,0.585648801588714,0.242310714786781,0.585648801588714,0.484621429573562,1,1,0.666666666666667,13.2743983333333,-0.323639897321165,NA
"SETI_ps.P-SETI_ps.mock","AT1G70505_JS3","AT1G70505_s2",0.27357565524804,0.399161843489113,"SETI_ps.mock","SETI_ps.P","[1,1.6765]","(1.6765,2]",1.67654950545287,0.771459941658219,1,0.666666666666667,-1.43781,0.687400333333333,0.342149217748294,0.2184255386634,0.342149217748294,0.342149217748294,1,1,0.666666666666667,2.12521033333333,-0.0324827250177829,NA
"SETI_ps.P-SETI_ps.mock","AT1G66260_ID9","AT1G66260_P1",0.045091916220341,0.112043806474481,"SETI_ps.mock","SETI_ps.P","[1,1.0384]","(1.0384,2]",1.03837269854375,4.55055661292726,0.666666666666667,1,0.858412666666667,-21.5119886666667,0.847794743780228,0.0709047185798109,0.847794743780228,0.141809437159622,1,1,0.666666666666667,22.3704013333333,0.644317178330973,NA
"SETI_ps.P-SETI_ps.mock","AT1G66260_ID7","AT1G66260_P1",0.147186451565478,0.112043806474481,"SETI_ps.mock","SETI_ps.P","[1,1.7599]","(1.7599,2]",1.75988718036643,24.4493228354899,1,0.666666666666667,15.848973,-5.008035,0.0975260819551522,0.516323674481332,0.195052163910304,0.516323674481332,1,1,0.666666666666667,20.857008,0.512008480071095,NA
"SETI_ps.P-SETI_ps.mock","AT1G63830_ID4","AT1G63830_P1",0.458084553664359,0.478137501774692,"SETI_ps.mock","SETI_ps.P","[1,1.5444]","(1.5444,2]",1.54437924382017,81.1311138772392,1,0.666666666666667,-40.2631143333333,33.698402,0.00325034718742876,0.501211409762227,0.00650069437485751,0.501211409762227,1,1,0.666666666666667,73.9615163333333,0.875890664545174,NA
"SETI_ps.P-SETI_ps.mock","AT1G56145_ID2","AT1G56145_P1",0.258958676372974,0.349173133259513,"SETI_ps.mock","SETI_ps.P","[1,1.7485]","(1.7485,2]",1.74845371148803,3.11978442034309,1,0.666666666666667,-2.20726833333333,0.741836333333333,0.087700828298604,0.829676740031488,0.175401656597208,0.829676740031488,1,1,0.666666666666667,2.94910466666667,-0.165894931805385,NA
"SETI_ps.P-SETI_ps.mock","AT1G56145.2","AT1G56145_P1",0.320788252997084,0.349173133259513,"SETI_ps.mock","SETI_ps.P","[1,1.5567]","(1.5567,2]",1.55666484972011,2.9006931355101,1,0.666666666666667,-2.26478333333333,1.803703,0.0739231363971671,0.566303345786101,0.147846272794334,0.566303345786101,1,1,0.666666666666667,4.06848633333333,0.0443622675028697,NA
"SETI_ps.P-SETI_ps.mock","AT1G19870_JC5","AT1G19870_s2",0.211755807710519,0.114351541600683,"SETI_ps.mock","SETI_ps.P","[1,1.3507]","(1.3507,2]",1.35065613161499,1.65989543661313,0.666666666666667,1,-2.55626566666667,4.73368433333333,0.347055114402661,0.0432554778153123,0.347055114402661,0.0865109556306245,1,1,0.666666666666667,7.28995,-0.47816067189003,NA
"SETI_ps.P-SETI_ps.mock","AT1G19870_JC5","AT1G19870_P1",0.211755807710519,0.589951103841434,"SETI_ps.mock","SETI_ps.P","[1,1.794]","(1.794,2]",1.79396057645524,3.75835874205046,1,0.666666666666667,-11.4172086666667,2.96286133333333,0.0391983506241693,0.222298145319794,0.0783967012483386,0.222298145319794,1,1,0.666666666666667,14.38007,-0.869880284396393,NA
"SETI_ps.P-SETI_ps.mock","AT1G12750_P4","AT1G12750_P5",0.0164173755392604,0.0381485403129772,"SETI_ps.mock","SETI_ps.P","[1,1.0438]","(1.0438,2]",1.04383669537877,0.690577154081926,0.666666666666667,1,0.0459353333333333,-1.00193866666667,0.954723865967981,0.0757816694446912,0.954723865967981,0.151563338889382,1,1,0.666666666666667,1.047874,-0.736402705818849,NA
"SETI_ps.P-SETI_ps.mock","AT1G12750_JS1","AT1G12750_c3",0.0317140012292613,0.0287755230712145,"SETI_ps.mock","SETI_ps.P","[1,1.5315]","(1.5315,2]",1.53151085809969,0.672839949608975,1,0.666666666666667,1.09023666666667,-0.960966333333333,0.00580919874643804,0.462678706779476,0.0116183974928761,0.462678706779476,1,1,0.666666666666667,2.051203,-0.724875176791542,NA
"SETI_ps.P-SETI_ps.mock","AT1G12750_JC8","AT1G12750_c3",0.0869101944334633,0.0287755230712145,"SETI_ps.mock","SETI_ps.P","[1,1.7513]","(1.7513,2]",1.75126123006454,0.951022091979523,1,0.666666666666667,3.823377,-1.26590066666667,0.0332662265893294,0.30776390377837,0.0665324531786587,0.30776390377837,1,1,0.666666666666667,5.08927766666667,-0.525729276089465,NA
"SETI_ps.P-SETI_ps.mock","AT1G12750_JC8","AT1G12750_JS1",0.0869101944334633,0.0317140012292613,"SETI_ps.mock","SETI_ps.P","[1,1.8996]","(1.8996,2]",1.89962908526277,0.38375584687528,1,0.666666666666667,2.73314033333333,-0.304934333333333,0.0526433720918836,0.252320879571025,0.105286744183767,0.252320879571025,1,1,0.666666666666667,3.03807466666667,0.877518992017387,NA
"SETI_ps.P-SETI_ps.mock","AT1G10130_ID1","AT1G10130_c3",0.116572223937684,0.0219479178185906,"SETI_ps.mock","SETI_ps.P","[1,1.9036]","(1.9036,2]",1.90359714749057,0.22634721376103,1,0.666666666666667,2.13348533333333,-0.227617,0.0565392189594373,0.235915012748255,0.113078437918875,0.235915012748255,1,1,0.666666666666667,2.36110233333333,-0.0602991040721669,NA
"SETI_ps.P-SETI_ps.mock","AT1G05710_P2","AT1G05710_P6",0.123527685638829,0.023242026461547,"SETI_ps.mock","SETI_ps.P","[1,1.1584]","(1.1584,2]",1.15835710330788,0.43183855386376,0.666666666666667,1,-0.51309,2.726992,0.24037739980146,0.0460367243006505,0.24037739980146,0.092073448601301,1,1,0.666666666666667,3.240082,-0.581871422433583,NA
"SETI_ps.P-SETI_ps.mock","AT1G05710_P12","AT1G05710_P2",0.0607975578379581,0.123527685638829,"SETI_ps.mock","SETI_ps.P","[1,1.1161]","(1.1161,2]",1.11613155861481,0.316689831290123,0.666666666666667,1,0.209475666666667,-1.59430333333333,0.22254106806076,0.012673289933982,0.22254106806076,0.0253465798679639,1,1,0.666666666666667,1.803779,0.923917125731956,NA
"SETI_ps.P-SETI_ps.mock","AT1G05710_P11","AT1G05710_P2",0.00629044803703045,0.123527685638829,"SETI_ps.mock","SETI_ps.P","[1,1.0485]","(1.0485,2]",1.04845585018759,0.132138715814766,0.666666666666667,1,0.138867666666667,-2.726992,0.234161200558729,0.0460367243006505,0.234161200558729,0.092073448601301,1,1,0.666666666666667,2.86585966666667,-0.588597494772513,NA
"SETI_ps.P-SETI_ps.mock","AT1G04830_c2","AT1G04830_s1",0.106998379373271,0.0109515401936885,"SETI_ps.mock","SETI_ps.P","[1,1.9072]","(1.9072,2]",1.90715093122661,0.192617776296496,1,0.666666666666667,2.07452566666667,-0.212332666666667,0.0362150996918878,0.298728516564246,0.0724301993837756,0.298728516564246,1,1,0.666666666666667,2.28685833333333,-0.531759673609014,NA
"SETI_ps.P-SETI_ps.mock","AT1G04830_c1","AT1G04830_c2",0.0536068228619088,0.106998379373271,"SETI_ps.mock","SETI_ps.P","[1,1.8741]","(1.8741,2]",1.87413403599943,0.261112172878926,1,0.666666666666667,-1.20930266666667,0.174126666666667,0.191005762560804,0.183929064211292,0.191005762560804,0.191005762560804,1,1,0.666666666666667,1.38342933333333,0.58189447334535,NA
"SETI_ps.P-SETI_ps.mock","AT1G04830_ID4","AT1G04830_c2",0.0662843793479642,0.106998379373271,"SETI_ps.mock","SETI_ps.P","[1,1.7485]","(1.7485,2]",1.74849995655698,0.521743295290329,1,0.666666666666667,-1.188833,0.399454333333333,0.235291247240589,0.203264960225811,0.235291247240589,0.235291247240589,1,1,0.666666666666667,1.58828733333333,0.262726877169351,NA
"SETI_ps.P-SETI_ps.mock","AT1G03830_P2","AT1G03830_c2",0.653375049752139,0.125007699579663,"SETI_ps.mock","SETI_ps.P","[1,1.8394]","(1.8394,2]",1.83940073224005,0.333323512570328,1,0.666666666666667,2.07549833333333,-0.397097,0.0491651460960884,0.227182634411603,0.0983302921921768,0.227182634411603,1,1,0.666666666666667,2.47259533333333,-0.592656780373838,NA
"SETI_ps.P-SETI_ps.mock","AT5G46280_P1","AT5G46280_P3",0.530771096455779,0.250536314263721,"SETI_ps.mock","SETI_ps.P","[1,1.0568]","(1.0568,2]",1.05682812463704,0.802566810948457,0.666666666666667,0,-0.0684993333333334,1.136878,0.899383758585376,0.013215459569862,0.899383758585376,0.026430919139724,1,1,0.333333333333333,1.20537733333333,-0.344103819773387,NA
"SETI_ps.P-SETI_ps.mock","AT5G06440_ID8","AT5G06440_c1",0.0148876747090844,0.0432442014820263,"SETI_ps.mock","SETI_ps.P","[1,1.2561]","(1.2561,2]",1.25610174115387,0.404806619584128,0.333333333333333,0.333333333333333,0.544169333333333,-1.58064766666667,0.422649730810374,0.422649730810374,0.422649730810374,0.422649730810374,1,1,0.333333333333333,2.124817,-0.2,NA
"SETI_ps.P-SETI_ps.mock","AT5G06440_ID6","AT5G06440_c1",0.00744863421734286,0.0432442014820263,"SETI_ps.mock","SETI_ps.P","[1,1.1469]","(1.1469,2]",1.14693662555231,0.232255034327129,0.333333333333333,0.333333333333333,0.27226,-1.58064766666667,0.422649730810374,0.422649730810374,0.422649730810374,0.422649730810374,1,1,0.333333333333333,1.85290766666667,-0.2,NA
"SETI_ps.P-SETI_ps.mock","AT5G03320_ID4","AT5G03320_JS2",0.011485526381309,0.107767434019908,"SETI_ps.mock","SETI_ps.P","[1,1.0148]","(1.0148,2]",1.01476230206892,0.456168974328994,0.666666666666667,0,0.198866666666667,-13.2723836666667,0.762810433161347,0.100781716952068,0.762810433161347,0.201563433904136,1,1,0.333333333333333,13.4712503333333,0.576573836144902,NA
"SETI_ps.P-SETI_ps.mock","AT4G12720_ID4","AT4G12720_P6",0.00515315913756615,0.00321492979967892,"SETI_ps.mock","SETI_ps.P","[1,1.1089]","(1.1089,2]",1.10885282793345,0.570765920851492,0,0.666666666666667,-0.274422333333333,2.24661766666667,0.187876150500202,0.62334199035457,0.375752301000404,0.62334199035457,1,1,0.333333333333333,2.52104,0.784227207974476,NA
"SETI_ps.P-SETI_ps.mock","AT4G02550_P3","AT4G02550_c2",0.0355968365755202,0.0173383830468246,"SETI_ps.mock","SETI_ps.P","[1,1.1764]","(1.1764,2]",1.17643696570844,0.739918952797781,0.666666666666667,0,-0.257954666666667,1.204067,0.764944132500891,0.00655522756936439,0.764944132500891,0.0131104551387288,1,1,0.333333333333333,1.46202166666667,0.0178929225809673,NA
